evidence_candidate_id,evidence_unit_id,rule_id,rule_type,referenced_rule_status,severity,candidate_id,item_sequence,product_id,product_name,ingredient_ids,ingredient_names,ingredient_scope,document_type,source_id,source_url,source_version,source_pdf_sha256,source_page_text_sha256,retrieved_at,retrieved_at_utc,raw_candidate_source_locator,raw_candidate_evidence_text,evidence_text_override,evidence_text_override_reason,shortlist_source_locator,shortlist_evidence_text,shortlist_changed_from_candidate,reviewed_source_locator,reviewed_evidence_text,operational_source_locator,operational_evidence_text,rule_scope,referenced_runtime_condition,rule_message_ko,next_action_ko,referenced_code_link,shortlist_rank,recommendation,evidence_status,candidate_operational_status,status_reason,analysis_status,analysis_exclusion_reason,duplicate_flag,duplicate_group,duplicate_location,duplicate_location_group_id,duplicate_text,duplicate_text_group_id,reviewer_id,reviewer_role,reviewed_at
SAFE-OTC-04-NB-P3-B25-age_restriction,OTC-V51-EU-a8246b21fa38ef37,OTC-RULE-005,age_restriction,released,high,SAFE-OTC-04,202200525,MFDS-202200525,어린이타이레놀현탁액(아세트아미노펜),ING-acetaminophen,아세트아미노펜,product_authorized_ingredient_set_not_excerpt_attribution,NB,MFDS-NEDRUG-DETAIL,https://nedrug.mfds.go.kr/dsie/pdf/drb/202200525/NB,sha256:5150a7cae99a092b9795b19c9fa1622f0ed1c1bcdd7f34613c0c4a09c0930d4b,5150a7cae99a092b9795b19c9fa1622f0ed1c1bcdd7f34613c0c4a09c0930d4b,6ed90f3da2b3ff1a7964a7eb2d6b99064c1b320441e3047c1ebb6a2b1d24cc10,2026-07-14,2026-07-14T02:10:14.255342+00:00,"사용상의주의사항 PDF p.3, 문단 25","각 등이 나타날 수 있으므로 특히 고열을 수반하는 소아 및 고령자(노인) 또는 소모성 질환 환자의 경우, 복",false,,,,false,,,,,tylenol500_minimum_age_12,item_sequence=202106092|minimum_age_years=12,입력한 연령에 적용되는 제한 또는 별도 용량 기준이 있습니다.,소아·고령자 용법을 제품 허가사항과 전문가에게 확인하세요.,src/lib/otc/engine.ts:971,,,provisional,inactive_candidate,machine_candidate_not_shortlisted,included,,true,text:OTC-V51-TEXT-da7ae5e06f37ca34,false,,true,OTC-V51-TEXT-da7ae5e06f37ca34,,,
SAFE-OTC-04-NB-P4-B2-age_restriction,OTC-V51-EU-2b2d3eb0789dd93f,OTC-RULE-005,age_restriction,released,high,SAFE-OTC-04,202200525,MFDS-202200525,어린이타이레놀현탁액(아세트아미노펜),ING-acetaminophen,아세트아미노펜,product_authorized_ingredient_set_not_excerpt_attribution,NB,MFDS-NEDRUG-DETAIL,https://nedrug.mfds.go.kr/dsie/pdf/drb/202200525/NB,sha256:5150a7cae99a092b9795b19c9fa1622f0ed1c1bcdd7f34613c0c4a09c0930d4b,5150a7cae99a092b9795b19c9fa1622f0ed1c1bcdd7f34613c0c4a09c0930d4b,9bcf71216170213771a5d777764fbd9dda2ee35ddf238e56b1f4e469c0ea4a61,2026-07-14,2026-07-14T02:10:14.255342+00:00,"사용상의주의사항 PDF p.4, 문단 2",(7) 의사 또는 약사의 지시없이 통증에 10일 이상(성인)또는 5일 이상(소아) 복용하지 않고 발열에 3일 이,false,,,,false,,,,,tylenol500_minimum_age_12,item_sequence=202106092|minimum_age_years=12,입력한 연령에 적용되는 제한 또는 별도 용량 기준이 있습니다.,소아·고령자 용법을 제품 허가사항과 전문가에게 확인하세요.,src/lib/otc/engine.ts:971,,,provisional,inactive_candidate,machine_candidate_not_shortlisted,included,,true,text:OTC-V51-TEXT-5adaa0caf8728c6b,false,,true,OTC-V51-TEXT-5adaa0caf8728c6b,,,
SAFE-OTC-04-NB-P4-B5-decongestant_hypertension,OTC-V51-EU-50de1463d93419d3,OTC-RULE-014,decongestant_hypertension,released,high,SAFE-OTC-04,202200525,MFDS-202200525,어린이타이레놀현탁액(아세트아미노펜),ING-acetaminophen,아세트아미노펜,product_authorized_ingredient_set_not_excerpt_attribution,NB,MFDS-NEDRUG-DETAIL,https://nedrug.mfds.go.kr/dsie/pdf/drb/202200525/NB,sha256:5150a7cae99a092b9795b19c9fa1622f0ed1c1bcdd7f34613c0c4a09c0930d4b,5150a7cae99a092b9795b19c9fa1622f0ed1c1bcdd7f34613c0c4a09c0930d4b,9bcf71216170213771a5d777764fbd9dda2ee35ddf238e56b1f4e469c0ea4a61,2026-07-14,2026-07-14T02:10:14.255342+00:00,"사용상의주의사항 PDF p.4, 문단 5",(8) 고혈압 환자의 경우 의사 또는 약사의 지시가 없는 한 상기 명시된 기간보다 더 길게 이 약을 복용하지,false,,,,false,,,,,pancol_a_phenylephrine_hypertension,item_sequence=196800036|flags=decongestant_hypertension,고혈압 또는 심혈관질환에서 비충혈제거제 주의가 필요할 수 있습니다.,복용 전 의사 또는 약사와 상담하세요.,src/lib/otc/engine.ts:1051,,,provisional,inactive_candidate,machine_candidate_not_shortlisted,included,,true,text:OTC-V51-TEXT-3db2c7a318f9cc15,false,,true,OTC-V51-TEXT-3db2c7a318f9cc15,,,
SAFE-OTC-04-UD-P1-B2-age_restriction,OTC-V51-EU-a2dc27284d2b14d4,OTC-RULE-005,age_restriction,released,high,SAFE-OTC-04,202200525,MFDS-202200525,어린이타이레놀현탁액(아세트아미노펜),ING-acetaminophen,아세트아미노펜,product_authorized_ingredient_set_not_excerpt_attribution,UD,MFDS-NEDRUG-DETAIL,https://nedrug.mfds.go.kr/dsie/pdf/drb/202200525/UD,sha256:c1cc41edcfa122cf1d0f48546e702504e04a18fe11560d752e789b34dd354300,c1cc41edcfa122cf1d0f48546e702504e04a18fe11560d752e789b34dd354300,ba961bfed3afff01fa99abaa62eb628ad3789de9f9a1802b7995c233bb1ef4c5,2026-07-14,2026-07-14T02:10:14.255342+00:00,"용법용량 PDF p.1, 문단 2",만 12세 이하의 소아:,false,,,,false,,,,,tylenol500_minimum_age_12,item_sequence=202106092|minimum_age_years=12,입력한 연령에 적용되는 제한 또는 별도 용량 기준이 있습니다.,소아·고령자 용법을 제품 허가사항과 전문가에게 확인하세요.,src/lib/otc/engine.ts:971,,,provisional,inactive_candidate,machine_candidate_not_shortlisted,included,,false,,false,,false,,,,
SAFE-OTC-04-UD-P1-B3-minimum_interval,OTC-V51-EU-e8118938ac57d287,OTC-RULE-004,minimum_interval,released,high,SAFE-OTC-04,202200525,MFDS-202200525,어린이타이레놀현탁액(아세트아미노펜),ING-acetaminophen,아세트아미노펜,product_authorized_ingredient_set_not_excerpt_attribution,UD,MFDS-NEDRUG-DETAIL,https://nedrug.mfds.go.kr/dsie/pdf/drb/202200525/UD,sha256:c1cc41edcfa122cf1d0f48546e702504e04a18fe11560d752e789b34dd354300,c1cc41edcfa122cf1d0f48546e702504e04a18fe11560d752e789b34dd354300,ba961bfed3afff01fa99abaa62eb628ad3789de9f9a1802b7995c233bb1ef4c5,2026-07-14,2026-07-14T02:10:14.255342+00:00,"용법용량 PDF p.1, 문단 3",다음 1회 권장용량을 4-6시간 마다 필요시 복용한다.,false,,"용법용량 PDF p.1, 문단 3",다음 1회 권장용량을 4-6시간 마다 필요시 복용한다.,false,,,,,tylenol500_age_12_plus,item_sequence=202106092|ingredient_id=ING-acetaminophen|minimum_interval_hours=4,이전 복용 후 확인된 최소 간격이 지나지 않았습니다.,다음 복용 시점을 약사 또는 의사에게 확인하세요.,src/lib/otc/engine.ts:69,3,alternative_context,needs_expert_review,inactive_candidate,shortlisted_context_not_expert_verified,included,,false,,false,,false,,,,
SAFE-OTC-05-NB-P1-B10-decongestant_hypertension,OTC-V51-EU-c766757af6334ae3,OTC-RULE-014,decongestant_hypertension,released,high,SAFE-OTC-05,198601920,MFDS-198601920,어린이부루펜시럽(이부프로펜),ING-ibuprofen,이부프로펜,product_authorized_ingredient_set_not_excerpt_attribution,NB,MFDS-NEDRUG-DETAIL,https://nedrug.mfds.go.kr/dsie/pdf/drb/198601920/NB,sha256:56a65a632347d0b38b6b0707e872564af4c139683559beafa0f66c99bea322ba,56a65a632347d0b38b6b0707e872564af4c139683559beafa0f66c99bea322ba,f6deaa453e8f185136bb7ab9bcbc0659fbaf5cbeddb2e83d9176c18184a64e38,2026-07-14,2026-07-14T02:10:14.255342+00:00,"사용상의주의사항 PDF p.1, 문단 10","조절되지 않는 고혈압, 울혈심부전증(NYHA II-III), 확립된 허혈성 심장질환, 말초동맥질환, 뇌혈관질환을 가",false,,,,false,,,,,pancol_a_phenylephrine_hypertension,item_sequence=196800036|flags=decongestant_hypertension,고혈압 또는 심혈관질환에서 비충혈제거제 주의가 필요할 수 있습니다.,복용 전 의사 또는 약사와 상담하세요.,src/lib/otc/engine.ts:1051,,,provisional,inactive_candidate,machine_candidate_not_shortlisted,included,,true,text:OTC-V51-TEXT-edc7dea5461e60fb,false,,true,OTC-V51-TEXT-edc7dea5461e60fb,,,
SAFE-OTC-05-NB-P1-B12-decongestant_hypertension,OTC-V51-EU-4bce104a73838235,OTC-RULE-014,decongestant_hypertension,released,high,SAFE-OTC-05,198601920,MFDS-198601920,어린이부루펜시럽(이부프로펜),ING-ibuprofen,이부프로펜,product_authorized_ingredient_set_not_excerpt_attribution,NB,MFDS-NEDRUG-DETAIL,https://nedrug.mfds.go.kr/dsie/pdf/drb/198601920/NB,sha256:56a65a632347d0b38b6b0707e872564af4c139683559beafa0f66c99bea322ba,56a65a632347d0b38b6b0707e872564af4c139683559beafa0f66c99bea322ba,f6deaa453e8f185136bb7ab9bcbc0659fbaf5cbeddb2e83d9176c18184a64e38,2026-07-14,2026-07-14T02:10:14.255342+00:00,"사용상의주의사항 PDF p.1, 문단 12","야 한다. 또한 심혈관계 위험 요소(예. 고혈압, 고지혈증, 당뇨병, 흡연)를 가지고 있는 환자가 고용량 이부프",false,,,,false,,,,,pancol_a_phenylephrine_hypertension,item_sequence=196800036|flags=decongestant_hypertension,고혈압 또는 심혈관질환에서 비충혈제거제 주의가 필요할 수 있습니다.,복용 전 의사 또는 약사와 상담하세요.,src/lib/otc/engine.ts:1051,,,provisional,inactive_candidate,machine_candidate_not_shortlisted,included,,false,,false,,false,,,,
SAFE-OTC-05-NB-P1-B17-gi_bleeding_ulcer,OTC-V51-EU-6947c5246a46fc36,OTC-RULE-009,gi_bleeding_ulcer,released,high,SAFE-OTC-05,198601920,MFDS-198601920,어린이부루펜시럽(이부프로펜),ING-ibuprofen,이부프로펜,product_authorized_ingredient_set_not_excerpt_attribution,NB,MFDS-NEDRUG-DETAIL,https://nedrug.mfds.go.kr/dsie/pdf/drb/198601920/NB,sha256:56a65a632347d0b38b6b0707e872564af4c139683559beafa0f66c99bea322ba,56a65a632347d0b38b6b0707e872564af4c139683559beafa0f66c99bea322ba,f6deaa453e8f185136bb7ab9bcbc0659fbaf5cbeddb2e83d9176c18184a64e38,2026-07-14,2026-07-14T02:10:14.255342+00:00,"사용상의주의사항 PDF p.1, 문단 17","3) 위장관계 위험: 이 약을 포함한 비스테로이드성 소염진통제 복용 시 위장관의 출혈, 궤양 및 천공(뚫림) 등 치명적일 수 있는 중대한 위장관계 이상반응이 나타날 수 있다.",true,PDF 시각 줄바꿈으로 나뉜 연속 문장 복원,"사용상의주의사항 PDF p.1, 문단 17","3) 위장관계 위험: 이 약을 포함한 비스테로이드성 소염진통제 복용 시 위장관의 출혈, 궤양 및 천공(뚫림) 등 치명적일 수 있는 중대한 위장관계 이상반응이 나타날 수 있다.",false,"사용상의주의사항 PDF p.1, 문단 17","3) 위장관계 위험: 이 약을 포함한 비스테로이드성 소염진통제 복용 시 위장관의 출혈, 궤양 및 천공(뚫림) 등 치명적일 수 있는 중대한 위장관계 이상반응이 나타날 수 있다.","사용상의주의사항 PDF p.1, 문단 17","3) 위장관계 위험: 이 약을 포함한 비스테로이드성 소염진통제 복용 시 위장관의 출혈, 궤양 및 천공(뚫림) 등 치명적일 수 있는 중대한 위장관계 이상반응이 나타날 수 있다.",ibuprofen_gi_bleeding_or_ulcer,item_sequence=198601920|flags=gi_bleeding_ulcer,위장관 출혈 또는 궤양 위험과 관련된 제품이 포함되어 있습니다.,복용 전 의사 또는 약사와 상담하세요.,src/lib/otc/engine.ts:1030,1,recommended_primary,verified_primary,active_existing_released_primary_evidence,expert_primary_released,included,,false,,false,,false,,EXT-PHARM-001,pharmacist_expert,2026-07-14T06:44:02.643Z
SAFE-OTC-05-NB-P1-B19-age_restriction,OTC-V51-EU-36ddbcb5d431dcc8,OTC-RULE-005,age_restriction,released,high,SAFE-OTC-05,198601920,MFDS-198601920,어린이부루펜시럽(이부프로펜),ING-ibuprofen,이부프로펜,product_authorized_ingredient_set_not_excerpt_attribution,NB,MFDS-NEDRUG-DETAIL,https://nedrug.mfds.go.kr/dsie/pdf/drb/198601920/NB,sha256:56a65a632347d0b38b6b0707e872564af4c139683559beafa0f66c99bea322ba,56a65a632347d0b38b6b0707e872564af4c139683559beafa0f66c99bea322ba,f6deaa453e8f185136bb7ab9bcbc0659fbaf5cbeddb2e83d9176c18184a64e38,2026-07-14,2026-07-14T02:10:14.255342+00:00,"사용상의주의사항 PDF p.1, 문단 19",상 없이 발생할 수 있다. 고령자(노인)이거나 이 약을 장기복용한 환자일수록 위장관계 이상반응 발생가능성,false,,,,false,,,,,tylenol500_minimum_age_12,item_sequence=202106092|minimum_age_years=12,입력한 연령에 적용되는 제한 또는 별도 용량 기준이 있습니다.,소아·고령자 용법을 제품 허가사항과 전문가에게 확인하세요.,src/lib/otc/engine.ts:971,,,provisional,inactive_candidate,machine_candidate_not_shortlisted,included,,true,location:OTC-V51-EU-36ddbcb5d431dcc8,true,OTC-V51-EU-36ddbcb5d431dcc8,false,,,,
SAFE-OTC-05-NB-P1-B19-maximum_duration,OTC-V51-EU-36ddbcb5d431dcc8,OTC-RULE-015,maximum_duration,draft,caution,SAFE-OTC-05,198601920,MFDS-198601920,어린이부루펜시럽(이부프로펜),ING-ibuprofen,이부프로펜,product_authorized_ingredient_set_not_excerpt_attribution,NB,MFDS-NEDRUG-DETAIL,https://nedrug.mfds.go.kr/dsie/pdf/drb/198601920/NB,sha256:56a65a632347d0b38b6b0707e872564af4c139683559beafa0f66c99bea322ba,56a65a632347d0b38b6b0707e872564af4c139683559beafa0f66c99bea322ba,f6deaa453e8f185136bb7ab9bcbc0659fbaf5cbeddb2e83d9176c18184a64e38,2026-07-14,2026-07-14T02:10:14.255342+00:00,"사용상의주의사항 PDF p.1, 문단 19",상 없이 발생할 수 있다. 고령자(노인)이거나 이 약을 장기복용한 환자일수록 위장관계 이상반응 발생가능성,false,,,,false,,,,,pancol_a_continuous_use,scope_only_no_structured_binding,허가된 연속 복용 기간을 넘었을 수 있습니다.,증상이 지속되면 추가 복용 대신 약사 또는 의사와 상담하세요.,src/lib/otc/engine.ts:991,,,provisional,inactive_candidate,machine_candidate_not_shortlisted,included,,true,location:OTC-V51-EU-36ddbcb5d431dcc8,true,OTC-V51-EU-36ddbcb5d431dcc8,false,,,,
SAFE-OTC-05-NB-P1-B24-gi_bleeding_ulcer,OTC-V51-EU-2580efda3ff18cfd,OTC-RULE-009,gi_bleeding_ulcer,released,high,SAFE-OTC-05,198601920,MFDS-198601920,어린이부루펜시럽(이부프로펜),ING-ibuprofen,이부프로펜,product_authorized_ingredient_set_not_excerpt_attribution,NB,MFDS-NEDRUG-DETAIL,https://nedrug.mfds.go.kr/dsie/pdf/drb/198601920/NB,sha256:56a65a632347d0b38b6b0707e872564af4c139683559beafa0f66c99bea322ba,56a65a632347d0b38b6b0707e872564af4c139683559beafa0f66c99bea322ba,f6deaa453e8f185136bb7ab9bcbc0659fbaf5cbeddb2e83d9176c18184a64e38,2026-07-14,2026-07-14T02:10:14.255342+00:00,"사용상의주의사항 PDF p.1, 문단 24","1) 위장관 궤양, 위장관 출혈환자 또는 그 병력이 있는 환자",false,,,,false,,,,,ibuprofen_gi_bleeding_or_ulcer,item_sequence=198601920|flags=gi_bleeding_ulcer,위장관 출혈 또는 궤양 위험과 관련된 제품이 포함되어 있습니다.,복용 전 의사 또는 약사와 상담하세요.,src/lib/otc/engine.ts:1030,,,provisional,inactive_candidate,machine_candidate_not_shortlisted,included,,false,,false,,false,,,,
SAFE-OTC-05-NB-P1-B26-hepatic_disease,OTC-V51-EU-f397732300946809,OTC-RULE-007,hepatic_disease,released,high,SAFE-OTC-05,198601920,MFDS-198601920,어린이부루펜시럽(이부프로펜),ING-ibuprofen,이부프로펜,product_authorized_ingredient_set_not_excerpt_attribution,NB,MFDS-NEDRUG-DETAIL,https://nedrug.mfds.go.kr/dsie/pdf/drb/198601920/NB,sha256:56a65a632347d0b38b6b0707e872564af4c139683559beafa0f66c99bea322ba,56a65a632347d0b38b6b0707e872564af4c139683559beafa0f66c99bea322ba,f6deaa453e8f185136bb7ab9bcbc0659fbaf5cbeddb2e83d9176c18184a64e38,2026-07-14,2026-07-14T02:10:14.255342+00:00,"사용상의주의사항 PDF p.1, 문단 26",3) 심한 간장애 환자,false,,,,false,,,,,acetaminophen_liver_disease,item_sequence=202106092|ingredient_id=ING-acetaminophen|flags=hepatic_disease,간질환과 관련해 주의가 필요한 제품이 포함되어 있습니다.,복용 전 의사 또는 약사와 상담하세요.,src/lib/otc/engine.ts:1016,,,provisional,inactive_candidate,machine_candidate_not_shortlisted,included,,true,text:OTC-V51-TEXT-663860aa9bc97155,false,,true,OTC-V51-TEXT-663860aa9bc97155,,,
SAFE-OTC-05-NB-P1-B27-renal_disease,OTC-V51-EU-e3382fb074c94a7b,OTC-RULE-008,renal_disease,released,high,SAFE-OTC-05,198601920,MFDS-198601920,어린이부루펜시럽(이부프로펜),ING-ibuprofen,이부프로펜,product_authorized_ingredient_set_not_excerpt_attribution,NB,MFDS-NEDRUG-DETAIL,https://nedrug.mfds.go.kr/dsie/pdf/drb/198601920/NB,sha256:56a65a632347d0b38b6b0707e872564af4c139683559beafa0f66c99bea322ba,56a65a632347d0b38b6b0707e872564af4c139683559beafa0f66c99bea322ba,f6deaa453e8f185136bb7ab9bcbc0659fbaf5cbeddb2e83d9176c18184a64e38,2026-07-14,2026-07-14T02:10:14.255342+00:00,"사용상의주의사항 PDF p.1, 문단 27",4) 심한 신장장애 환자,false,,,,false,,,,,ibuprofen_kidney_disease,item_sequence=198601920|flags=renal_disease,신장질환과 관련해 주의가 필요한 제품이 포함되어 있습니다.,복용 전 의사 또는 약사와 상담하세요.,src/lib/otc/engine.ts:1023,,,provisional,inactive_candidate,machine_candidate_not_shortlisted,included,,true,text:OTC-V51-TEXT-aae1e4d37e708622,false,,true,OTC-V51-TEXT-aae1e4d37e708622,,,
SAFE-OTC-05-NB-P1-B3-alcohol,OTC-V51-EU-51b01b0ded56355a,OTC-RULE-011,alcohol,released,high,SAFE-OTC-05,198601920,MFDS-198601920,어린이부루펜시럽(이부프로펜),ING-ibuprofen,이부프로펜,product_authorized_ingredient_set_not_excerpt_attribution,NB,MFDS-NEDRUG-DETAIL,https://nedrug.mfds.go.kr/dsie/pdf/drb/198601920/NB,sha256:56a65a632347d0b38b6b0707e872564af4c139683559beafa0f66c99bea322ba,56a65a632347d0b38b6b0707e872564af4c139683559beafa0f66c99bea322ba,f6deaa453e8f185136bb7ab9bcbc0659fbaf5cbeddb2e83d9176c18184a64e38,2026-07-14,2026-07-14T02:10:14.255342+00:00,"사용상의주의사항 PDF p.1, 문단 3",1) 매일 세잔 이상 정기적으로 술을 마시는 사람이 이 약이나 다른 해열진통제를 복용해야 할 경우 반드시 의,false,,,,false,,,,,acetaminophen_regular_alcohol_use,item_sequence=202106092|ingredient_id=ING-acetaminophen|flags=alcohol,음주와 함께 복용할 때 주의가 필요한 제품이 포함되어 있습니다.,음주 중 복용 전 약사 또는 의사와 상담하세요.,src/lib/otc/engine.ts:1044,,,provisional,inactive_candidate,machine_candidate_not_shortlisted,included,,true,location:OTC-V51-EU-51b01b0ded56355a;text:OTC-V51-TEXT-376e19a8d2c6c54d,true,OTC-V51-EU-51b01b0ded56355a,true,OTC-V51-TEXT-376e19a8d2c6c54d,,,
SAFE-OTC-05-NB-P1-B3-duplicate_pharmacologic_class,OTC-V51-EU-51b01b0ded56355a,OTC-RULE-002,duplicate_pharmacologic_class,released,high,SAFE-OTC-05,198601920,MFDS-198601920,어린이부루펜시럽(이부프로펜),ING-ibuprofen,이부프로펜,product_authorized_ingredient_set_not_excerpt_attribution,NB,MFDS-NEDRUG-DETAIL,https://nedrug.mfds.go.kr/dsie/pdf/drb/198601920/NB,sha256:56a65a632347d0b38b6b0707e872564af4c139683559beafa0f66c99bea322ba,56a65a632347d0b38b6b0707e872564af4c139683559beafa0f66c99bea322ba,f6deaa453e8f185136bb7ab9bcbc0659fbaf5cbeddb2e83d9176c18184a64e38,2026-07-14,2026-07-14T02:10:14.255342+00:00,"사용상의주의사항 PDF p.1, 문단 3",1) 매일 세잔 이상 정기적으로 술을 마시는 사람이 이 약이나 다른 해열진통제를 복용해야 할 경우 반드시 의,false,,,,false,,,,,ibuprofen_and_other_NSAIDs,scope_only_no_structured_binding,같은 NSAID 계열 성분을 함께 복용할 수 있습니다.,함께 복용하지 말고 복용 전 약사 또는 의사와 상담하세요.,src/lib/otc/engine.ts:759,,,provisional,inactive_candidate,machine_candidate_not_shortlisted,included,,true,location:OTC-V51-EU-51b01b0ded56355a;text:OTC-V51-TEXT-376e19a8d2c6c54d,true,OTC-V51-EU-51b01b0ded56355a,true,OTC-V51-TEXT-376e19a8d2c6c54d,,,
SAFE-OTC-05-NB-P1-B4-gi_bleeding_ulcer,OTC-V51-EU-be229613f5804931,OTC-RULE-009,gi_bleeding_ulcer,released,high,SAFE-OTC-05,198601920,MFDS-198601920,어린이부루펜시럽(이부프로펜),ING-ibuprofen,이부프로펜,product_authorized_ingredient_set_not_excerpt_attribution,NB,MFDS-NEDRUG-DETAIL,https://nedrug.mfds.go.kr/dsie/pdf/drb/198601920/NB,sha256:56a65a632347d0b38b6b0707e872564af4c139683559beafa0f66c99bea322ba,56a65a632347d0b38b6b0707e872564af4c139683559beafa0f66c99bea322ba,f6deaa453e8f185136bb7ab9bcbc0659fbaf5cbeddb2e83d9176c18184a64e38,2026-07-14,2026-07-14T02:10:14.255342+00:00,"사용상의주의사항 PDF p.1, 문단 4",사 또는 약사와 상의해야 한다. 이러한 사람이 이 약을 복용하면 위장출혈이 유발될 수 있다.,false,,,,false,,,,,ibuprofen_gi_bleeding_or_ulcer,item_sequence=198601920|flags=gi_bleeding_ulcer,위장관 출혈 또는 궤양 위험과 관련된 제품이 포함되어 있습니다.,복용 전 의사 또는 약사와 상담하세요.,src/lib/otc/engine.ts:1030,,,provisional,inactive_candidate,machine_candidate_not_shortlisted,included,,true,text:OTC-V51-TEXT-c339e9a702b3d921,false,,true,OTC-V51-TEXT-c339e9a702b3d921,,,
SAFE-OTC-05-NB-P1-B5-decongestant_hypertension,OTC-V51-EU-eb9f857b55193ab3,OTC-RULE-014,decongestant_hypertension,released,high,SAFE-OTC-05,198601920,MFDS-198601920,어린이부루펜시럽(이부프로펜),ING-ibuprofen,이부프로펜,product_authorized_ingredient_set_not_excerpt_attribution,NB,MFDS-NEDRUG-DETAIL,https://nedrug.mfds.go.kr/dsie/pdf/drb/198601920/NB,sha256:56a65a632347d0b38b6b0707e872564af4c139683559beafa0f66c99bea322ba,56a65a632347d0b38b6b0707e872564af4c139683559beafa0f66c99bea322ba,f6deaa453e8f185136bb7ab9bcbc0659fbaf5cbeddb2e83d9176c18184a64e38,2026-07-14,2026-07-14T02:10:14.255342+00:00,"사용상의주의사항 PDF p.1, 문단 5",2) 심혈관계 위험: 이 약을 포함한 비스테로이드성 소염진통제 복용 시 치명적일 수 있는 중대한 심혈관계 혈,false,,,,false,,,,,pancol_a_phenylephrine_hypertension,item_sequence=196800036|flags=decongestant_hypertension,고혈압 또는 심혈관질환에서 비충혈제거제 주의가 필요할 수 있습니다.,복용 전 의사 또는 약사와 상담하세요.,src/lib/otc/engine.ts:1051,,,provisional,inactive_candidate,machine_candidate_not_shortlisted,included,,false,,false,,false,,,,
